PG,KO,NOC,HRL,CVX,CCI,KMI,COP,VZ,GOOG,AMZN,BA,JNJ,ABBV,QCOM,PFE,WMT,BRK
84.449997,41.880001,235.240005,35.509998,118.410004,87.07,21.67,50.700001,54.549999,788.359985,758.390015,157.809998,115.5,62.639999,65.669998,33.130001,68.660004,164.449997
84.410004,41.66,235.210007,35.84,118,87.239998,21.790001,51.209999,54.779999,786.080017,761.549988,158.410004,116,63.380001,65.220001,33.369999,68.43,164.059998
84.940002,41.700001,235.899994,36.080002,117.449997,87.239998,21.709999,51.02,53.669998,795.26001,782.359985,158.979996,116.669998,63.880001,65.480003,33.66,68.410004,163.440002
84.059998,41.23,236.839996,35.900002,116.290001,85.610001,21.559999,50.27,53.220001,806.400024,798,159,116.349998,63.799999,65.529999,33.43,68.330002,163.039993
84.339996,41.439999,235.460007,35.419998,115.559998,85.529999,21.74,49.880001,52.689999,807.859985,796.599976,158.960007,116.029999,64.050003,65.949997,33.59,68.639999,162
83.389999,40.849998,233.800003,34.950001,115.150002,84.449997,21.559999,49.959999,52.619999,805,793.659973,159.539993,116.080002,63.380001,65.75,33.369999,68.199997,161.470001
83.709999,41.009998,231.380005,34.860001,116.5,85.110001,22,51.5,52.43,807.140015,800.309998,159.149994,114.269997,60.77,65.349998,32.529999,68.360001,162
83.849998,41,229,35.349998,115.860001,85.199997,22.09,49.900002,52.720001,807.47998,814.320007,158.740005,114.940002,61.349998,66.25,32.669998,67.980003,161.809998
83.900002,40.84,230.779999,35.580002,116.400002,85.629997,22.5,50.560001,52.549999,807.080017,815.700012,158.199997,113.940002,61.75,66.709999,32.349998,68.099998,161.960007
84.800003,41.25,228.460007,36.200001,115.68,87.389999,22.459999,49.799999,52.52,805.809998,809.5,157.550003,114.870003,61.759998,64.669998,32.09,67.879997,160.039993
84.629997,41.139999,231.259995,36.07,115.889999,87.059998,22,50.200001,52.549999,805.119995,810,158.869995,114.68,61.450001,64.970001,32.060001,68.129997,160.820007
86.889999,41.27,233.110001,36.41,116.32,86.110001,22.73,50.389999,52.599998,806.909973,815.280029,159.809998,114.489998,61.41,65.190002,31.719999,67.739998,160.210007
87.089996,41.310001,233,36.220001,115.120003,86.900002,22.559999,50.259998,52.459999,807.25,806.799988,158.940002,114.510002,61.02,58.669998,31.68,67.010002,160.190002
87.220001,41.470001,229.399994,36.200001,115.849998,87.129997,22.32,50.139999,50.259998,822.299988,822,158.580002,112.910004,60.91,55.02,31.4,66.889999,159.259995
87.839996,41.939999,233.190002,36.57,116.900002,88.029999,22.620001,50.41,49.5,829.619995,825.789978,163.589996,111.93,60.599998,56.099998,31.360001,67.519997,162
87.120003,42.029999,229.210007,36.490002,117.5,88.059998,22.639999,50.630001,48.75,837.809998,835.530029,167.25,112,61.16,55.349998,31.4,67.129997,164.880005
86.449997,41.91,227.029999,36.139999,113.529999,88.160004,22.42,50.330002,49.349998,834.710022,839,169.210007,112,60,54.650002,31.469999,66.860001,164.929993
86.779999,41.299999,230.100006,36.18,113.150002,86.940002,22.219999,49.009998,49.490002,814.659973,833,165.919998,113.400002,59.91,54.389999,31.469999,65.629997,164.199997
86.629997,41.389999,227.889999,36.310001,111.889999,87.349998,22.01,47.810001,49.209999,796.859985,823.75,164.960007,112.790001,60.009998,53.610001,31.01,66.209999,164.639999
87.029999,41.52,228.720001,36.060001,111.199997,88.279999,22.48,49,49.34,799.679993,829.210022,164.25,112.480003,61.07,53.639999,31.51,66.459999,164.75
87.610001,41.41,228.399994,35.91,111.169998,86.709999,22.32,48.75,48.540001,793.799988,836.590027,163.220001,112.82,60.650002,52.950001,31.469999,66.339996,163.309998
88.120003,41.580002,230.059998,36.279999,112.410004,88.339996,22.65,48.849998,48.450001,802.98999,806.719971,162.990005,113.5,60.900002,52.950001,32.049999,66.82,164
87.5,41.529999,231.559998,36.169998,113.279999,88.720001,22.92,50.5,48.669998,799.700012,809.799988,162.419998,113.459999,60.509998,53.310001,32,66.370003,163.880005
87.639999,41.700001,232.330002,36,112.980003,87.290001,22.4,49.549999,48.130001,803.98999,809.309998,165,113.599998,60.650002,53.220001,32.32,66.559998,163.619995
88.07,41.91,232.910004,36.220001,111.129997,87.5,22.02,49.049999,48.150002,807,812.690002,165,113.300003,60.139999,53.389999,31.92,66.889999,162.899994
88.330002,42.02,232.419998,36.48,111.580002,87.730003,22.41,50.040001,48.369999,809.51001,821.599976,164.669998,113.400002,60.52,52.91,32.139999,67.809998,162.869995
88.559998,41.02,234.580002,36.869999,112.75,87.529999,22.58,50.029999,48.939999,811.700012,823.820007,165.25,114.32,60.849998,53.099998,32.41,68.25,164.589996
88.040001,40.77,237.050003,37.139999,113.360001,87.940002,22.43,50.040001,48.27,816,831.619995,166.449997,115.279999,60.580002,54.580002,32.439999,68.32,164.710007
88,40.380001,239.009995,37.18,112.68,90.029999,22.610001,50,48.310001,819,837,167.699997,115.440002,60.439999,55.43,32.529999,67.879997,165.850006
89.809998,40.419998,239.139999,37.459999,112.209999,89.620003,22.41,49.830002,48,819.359985,834,168.419998,115.900002,60.919998,55.630001,32.779999,67.800003,167.210007
90.919998,40.549999,241.600006,37.77,112.989998,90.099998,22.280001,49.59,48.029999,819.929993,841.840027,169.740005,117,61.669998,56.580002,33.450001,68.669998,167.279999
90.610001,41.130001,243.389999,37.040001,110.419998,90.550003,21.75,48.220001,48.310001,823.02002,842,170.410004,118.190002,61.540001,56.849998,33.59,68.830002,167.559998
90.580002,41.200001,242.270004,37.470001,110.730003,89.209999,21.82,48.130001,49.509998,828.659973,848.840027,173.919998,118.400002,61.84,56.830002,33.57,71.209999,168.919998
91.449997,41.509998,243.350006,37.599998,111.190002,90.349998,21.799999,47.799999,49.5,828.659973,856.950012,174.979996,119.279999,61.720001,56.779999,33.57,72.25,168.919998
91.610001,41.669998,242.320007,35.209999,111.339996,90.900002,21.74,47.790001,49.98,830.119995,857.570007,175.970001,119.519997,61.68,57.009998,33.700001,72,169.960007
90.970001,41.700001,243.589996,35.189999,110.900002,91,21.4,47.009998,50.279999,827.72998,844.690002,176.75,121.5,61.919998,57.02,34.169998,71.339996,169.399994
90.529999,41.75,245.589996,34.619999,110.650002,92.660004,21.309999,47.23,50.490002,824.549988,842.380005,178,122.129997,62.02,56.560001,34.23,72.279999,170.899994
90.900002,41.68,247.5,34.650002,111.660004,92.510002,21.290001,47.169998,49.959999,825.609985,851.450012,180.339996,122.010002,62.110001,56.490002,34.099998,70.870003,170.899994
91.050003,42.009998,247.869995,35.299999,112.919998,93.43,21.51,48,49.560001,828.849976,853.049988,181.850006,122.489998,62.16,56.93,34.27,70.970001,173.699997
91.400002,42.080002,245,35.299999,113.669998,93.150002,21.559999,48.619999,49.689999,833.849976,853.080017,184,123.75,62.779999,56.950001,34.459999,70.419998,177.860001
90.910004,42.470001,243,35.25,113.360001,92.449997,21.85,48.189999,49.98,830.559998,847.200012,182.990005,123.629997,63.110001,56.52,34.509998,70.760002,175.970001
89.889999,42.34,242.429993,35.060001,113.25,91.589996,21.690001,47.779999,50.029999,826.950012,845.22998,181.399994,123.010002,63,56.27,34.330002,70,175.440002
90.139999,42,242.509995,35,113.540001,91.900002,21.76,48.450001,50,827.400024,845.47998,180.639999,122.580002,63.139999,56.599998,33.869999,69.900002,175.580002
90.019997,42,244,34.860001,111.68,92.230003,21.620001,47.41,49.299999,833.51001,848,182.399994,123.75,63.75,56.919998,33.91,69.690002,175.889999
90.139999,42.09,244.080002,34.779999,109.309998,90.730003,21.139999,45.610001,49.23,836,851,181.429993,124.580002,64.139999,57.650002,33.880001,69.75,175.699997
90.800003,42.23,244.559998,34.779999,111.400002,90.510002,21.4,46.880001,49.5,843.280029,857,181.899994,126.040001,65.300003,58.360001,34.139999,70,176
91.059998,41.919998,243.539993,35.07,110.510002,90.410004,21.450001,45.68,49.330002,844,851.77002,177.160004,125.830002,65.870003,59.029999,34.139999,69.989998,175.289993
91.260002,41.98,243.520004,34.93,108.470001,90.339996,21.219999,45.150002,49.439999,843.640015,853.549988,178.539993,126.860001,65.879997,58.380001,34.02,70.82,175.220001
91,41.98,243.800003,34.790001,108.080002,88.860001,21.299999,45.470001,49.259998,847.590027,854.330017,179,127.050003,65.699997,58.419998,34.220001,70.5,174.979996
91.440002,42.029999,244,35.349998,108.809998,89.919998,21.66,45.950001,50.02,849.030029,855.299988,179.820007,128.440002,66.400002,58.299999,34.57,70.110001,175.149994
91.449997,42.279999,241.119995,35.049999,108,89.599998,21.610001,45.970001,50.189999,851.609985,853.48999,178.309998,128.449997,66.040001,58.57,34.459999,70.580002,173.889999
90.959999,42.099998,244.770004,34.939999,107.269997,89.800003,21.1,45.400002,50.419998,850.01001,851.51001,180.100006,128.039993,65.779999,57.790001,34.400002,70.139999,172.300003
91.300003,42.310001,243.699997,34.93,108.059998,91.18,21.25,46.040001,50.48,851.400024,858.840027,179.990005,128.380005,65.959999,57.93,34.48,70.169998,172.160004
91.309998,42.560001,239.729996,34.549999,107.650002,90.970001,20.92,45.029999,50.130001,831.909973,840.429993,175.960007,127.050003,65.379997,56.73,34.299999,70.029999,169.270004
90.910004,42.209999,241,34.639999,108.290001,91.660004,21.02,44.650002,49.75,821,848.200012,177.339996,126.099998,65.519997,57.16,34.32,70.199997,169.660004
90.769997,42.23,239.25,34.810001,107.93,93.089996,21.15,44.639999,49.700001,820.080017,851.679993,176.850006,125.860001,65.510002,57.470001,34.27,69.989998,170.449997
90.449997,42.110001,235.779999,34.48,107,93.480003,20.969999,43.490002,49.68,806.950012,838.070007,174.369995,125.160004,65.370003,56.720001,33.740002,69.519997,166.889999
90.169998,42.240002,235.110001,34.150002,106.279999,93.989998,21.129999,44.41,49.009998,820.409973,851.75,176.289993,125.620003,65.959999,56.669998,34.060001,69.330002,167.279999
90.559998,42.509998,236.660004,34.330002,106.949997,94.629997,21.35,45.330002,49.279999,825,859.049988,177.399994,125.050003,65.949997,57.09,34.16,70.349998,168
90.5,42.349998,236.279999,34.459999,108.150002,94.540001,21.49,49.330002,49,833.5,874.950012,177.25,124.739998,65.760002,57.360001,34.189999,70.690002,166.300003
90.029999,42.549999,238.720001,34.25,107.699997,94.25,21.41,49.639999,49.099998,828.969971,877,178.020004,124.110001,65.459999,57.459999,34.209999,71.32,167.410004
89.860001,42.580002,237.580002,34.610001,107.220001,94.440002,21.74,49.900002,48.73,829.219971,888,177.080002,124.730003,65.239998,57.259998,34.110001,72.080002,166.720001
89.75,42.509998,236.990005,34.5,107.879997,94.220001,21.66,49.43,49.099998,831.359985,891.5,176.880005,124.510002,65.120003,56.299999,34.18,71.739998,166.610001
90,42.650002,238,34.48,109.650002,94.010002,21.790001,50.009998,49.43,835.51001,910.820007,179,124.720001,65.230003,56.799999,34.330002,71.639999,167.449997
89.769997,42.580002,235.990005,34.459999,109.120003,93.599998,21.559999,49.389999,48.52,832.400024,913.799988,177.559998,124.849998,65.029999,56.439999,34.139999,71.699997,165.639999
89.459999,42.639999,239.720001,34.389999,109.379997,94.419998,21.75,49.849998,48.48,827.960022,899.650024,178.389999,125.120003,65.059998,56.580002,34.09,72.099998,165.619995
89.129997,42.73,238.639999,34.290001,109.120003,94.540001,21.65,49.790001,48.720001,825.390015,899.630005,179,124.870003,65.5,56.43,34.130001,72.989998,166.199997
89.660004,42.68,239.220001,34.34,109.529999,95.150002,21.719999,50.150002,48.509998,824.710022,907.039978,177.5,124.260002,64.43,56.32,34.02,73,165.800003
89.699997,42.540001,240.949997,34.150002,109.360001,95.5,21.639999,50.139999,48.529999,821.929993,903.090027,178.25,124.540001,64.169998,54.639999,33.880001,73.550003,165.070007
90.050003,42.869999,239.039993,34.169998,108.639999,96.400002,21.67,49.599998,48.799999,822.140015,891.450012,175.740005,125.129997,64.239998,53.130001,33.880001,73.370003,164.979996
90.230003,42.790001,240.320007,34.189999,106.169998,96.43,21.4,48.59,48.68,825.01001,887.5,175.839996,125.019997,64.790001,52.990002,33.900002,73.160004,163.610001
90.400002,43.110001,242.639999,34.470001,105.809998,96.209999,21.219999,48.610001,48.619999,834.219971,900.98999,178.589996,123.18,64.029999,52.599998,33.759998,73.540001,163.869995
90.099998,43.740002,243.550003,34.759998,105.889999,96.870003,21.17,48.759998,49.439999,839.789978,907.840027,178.470001,122.099998,63.900002,53,33.849998,74.099998,164.100006
89.699997,43.200001,243.860001,34.57,104.400002,96.580002,20.889999,48.02,47.919998,841.440002,899.700012,178.740005,121.860001,63.720001,53.220001,33.630001,74.139999,163.289993
89.169998,42.98,245.119995,34.509998,104.800003,95.830002,20.73,47.860001,47.919998,842.880005,902.669983,179.419998,121.779999,63.759998,52.77,33.639999,74.739998,164.399994
89.120003,43.240002,248.979996,34.900002,105.790001,95.949997,20.440001,48,47.130001,851.200012,908.679993,181.75,122.519997,64.400002,53.009998,33.98,75.080002,165.699997
89.580002,42.849998,248.130005,34.970001,106.300003,96.730003,20.620001,47.970001,46.959999,865,907.039978,182.529999,123.339996,64.940002,53.169998,33.82,74.970001,166.919998
89.849998,43.060001,249.800003,35.369999,106.400002,94.199997,20.82,48.27,46.75,874.22998,910.299988,182.309998,123.790001,65.190002,53.200001,33.860001,75.269997,167.5
87.580002,43.169998,248.960007,35.040001,105.959999,94.5,20.65,47.830002,47.360001,873.599976,914.390015,182.589996,123.580002,65.449997,53.240002,33.959999,75.540001,167.649994
87.519997,42.959999,248.899994,34.950001,107.050003,94.870003,20.73,48.150002,46.639999,910.659973,948.830017,183.419998,123.849998,66.059998,51.799999,33.880001,75.239998,166.279999
87.379997,43.150002,246.300003,34.869999,106.260002,94.879997,20.610001,47.900002,46.060001,901.940002,927.799988,184.229996,123.400002,66,53.650002,33.889999,75.089996,165.800003
87.290001,43.220001,244.460007,34.900002,106.110001,94.760002,20.59,47.560001,46,909.619995,946.650024,182.539993,123.519997,66.510002,53.650002,33.580002,75.300003,165.899994
86.300003,43.330002,244.910004,34.799999,105.360001,94.639999,20.4,46.25,46.02,914.859985,946,183.449997,123.589996,66.449997,53.41,33.48,75.400002,165.699997
86.849998,43.419998,245.449997,34.560001,106.239998,93.779999,20.200001,46.779999,46.18,926.070007,944.75,183.330002,123.690002,66.739998,54.73,33.439999,75.93,167.639999
86.540001,43.790001,246.289993,34.860001,104.919998,94.870003,19.799999,45.950001,46.080002,933.539978,940.52002,183.160004,123.800003,67.190002,54.93,33.439999,76.419998,167.119995
86.330002,43.59,248.699997,34.779999,105.93,96.059998,20.190001,46.799999,46.720001,926.119995,940.950012,185.380005,123.529999,66.940002,54.990002,33.400002,76.5,166.5
86.800003,43.889999,249.100006,34.549999,106.510002,95.370003,20.139999,47.18,46.52,936.950012,952.799988,186.110001,123.230003,66.199997,54.689999,33.450001,76.440002,165.169998
86.480003,43.48,249.949997,34.610001,105.82,94.870003,20.01,46.709999,46.400002,931.97998,953.5,185.139999,122.910004,66.160004,55.220001,33,76.330002,163.360001
86.610001,43.490002,247.089996,34.25,107.080002,94.529999,20.209999,47.009998,46.310001,925.320007,945.109985,182.899994,122.5,65.900002,55.25,32.990002,76.349998,163.580002
86.239998,43.639999,247.160004,34.380001,106.059998,94.07,20.120001,47.400002,46.119999,931.530029,954.5,183.710007,123.110001,65.269997,54.5,32.889999,75.949997,163.059998
86.650002,43.459999,247.110001,34.400002,107.150002,94.150002,20.209999,48.09,45.91,932.950012,958.72998,183.300003,124.410004,66.07,55.080002,32.970001,75.800003,163.809998
86.879997,43.869999,248.110001,34.549999,107.57,95.949997,19.959999,47.669998,45.34,940,961,182.729996,127.339996,66.730003,55.389999,32.560001,76.190002,164.100006
86.239998,43.849998,247.380005,34.18,106.169998,96.419998,19.799999,47.130001,45.310001,935.669983,954.700012,182.699997,127.769997,66.849998,55.639999,32.599998,75.110001,163.610001
86.18,43.869999,245.919998,34.169998,104.550003,98.099998,19.49,46,44.5,921,944.799988,178.479996,126.459999,65.370003,55.580002,32.200001,76.889999,161.5
86,43.849998,248.020004,34.290001,105.519997,98.830002,19.549999,46.889999,45.16,931.469971,962.840027,177.729996,127.029999,65.739998,56.490002,32.299999,77.970001,161.860001
86.25,43.889999,252.919998,34.93,107.089996,99.440002,19.629999,47.830002,45.389999,935,964,183.779999,126.629997,65.550003,58.389999,32.5,78.650002,164.800003
86.279999,44.25,250,35.209999,106.07,100.010002,19.530001,46.860001,45.48,947.919983,975.02002,184,127.309998,65.440002,59.380001,32.119999,78.580002,165.399994
86.449997,44.509998,251.25,35.23,106.099998,100.980003,19.530001,46.639999,45.450001,952.97998,976,183.460007,127.790001,65.790001,59.279999,32.169998,78.559998,165.899994
86.580002,45,254.100006,34.049999,106.099998,100.690002,19.360001,46.470001,45.049999,957.330017,984.849976,185.630005,126.739998,66.059998,58.650002,32.060001,78.360001,165.229996
86.93,45.349998,256.519989,33.09,105.050003,102.870003,19.32,45.330002,45.25,969.700012,995,186.729996,127.230003,66.139999,57.66,32.18,78.370003,165.25
87.25,45.16,256.899994,33.049999,104.349998,102.75,18.969999,44.93,45.259998,970.309998,996.51001,186.759995,126.699997,65.889999,57.279999,32.060001,78,165.789993
87.669998,45.43,257.040009,33.34,103.550003,103.709999,18.379999,44.32,46.43,975.02002,1000,187.369995,127.349998,66.239998,57.259998,32.279999,78.349998,165.270004
88.019997,45.450001,257.730011,33.82,103.690002,102.010002,18.77,44.799999,46.709999,968.950012,998.590027,187.410004,128.320007,66.260002,57.450001,32.669998,78.639999,165.800003
88.400002,45.830002,257.799988,34.009998,103.82,103.970001,18.950001,44.580002,46.630001,969.460022,998.98999,187.820007,129.050003,66.809998,58.889999,32.77,79.800003,166.130005
88.300003,45.779999,258.5,34.07,102.800003,104.32,18.9,44.060001,46.169998,976.549988,1007.22998,190.070007,129.970001,67.25,58.5,32.509998,79.599998,166.429993
88.760002,45.900002,254.869995,34.169998,103.110001,103.519997,18.9,43.950001,46.369999,983.159973,1012,188.410004,130.179993,67.480003,58.599998,32.299999,79.43,166.119995
88.68,45.5,254.039993,34.509998,103.970001,103.360001,18.75,44.200001,46.52,980,1005.950012,186.850006,131,68.010002,58.299999,32.080002,79.080002,166.139999
88.769997,45.509998,254.669998,34.98,103.769997,103.209999,18.68,43.560001,46.5,982.349976,1012.059998,188.100006,130.75,68.75,57.77,32,79.150002,166.5
87.849998,45.060001,255.850006,34.279999,104.010002,101.029999,18.75,43.099998,46.169998,984.5,1012.5,190,130.369995,68.800003,58.369999,31.809999,79.029999,167.669998
88.160004,45.32,256.559998,34.810001,106.400002,100.459999,19.190001,45.25,46.720001,939.559998,967,190.300003,131.529999,69.790001,56.52,32.77,79.400002,169.429993
88.360001,45,255.779999,34.75,108.339996,102.18,19.18,45.720001,47.299999,951.909973,977.98999,190.050003,131.75,69.620003,57.950001,32.709999,79.209999,171.5
88.489998,45.18,258.01001,34.849998,107.910004,101.980003,19.209999,46.060001,46.630001,959.919983,988.590027,191.050003,132.509995,69.480003,57.700001,32.59,79.519997,170.919998
88.230003,45.18,258.079987,34.900002,106.5,101.559998,18.92,45.360001,46.580002,933.969971,958.700012,191.429993,132,70.339996,56.419998,32.619999,79.18,170.600006
89.720001,45.310001,259.350006,34.75,106.940002,101.139999,18.99,45.82,46.860001,940,996,196.009995,133.720001,70.800003,56.98,32.98,73.949997,170.600006
89.599998,45.349998,260.079987,34,108.309998,101.360001,19.190001,46.540001,46.630001,949.960022,1017,197.880005,134.149994,71.110001,56.959999,32.939999,75.379997,171.389999
89.769997,45.349998,261,34.330002,106.25,101.279999,18.9,45.41,46.400002,957.52002,998,198.75,133.899994,71.440002,57.459999,33.209999,75.879997,171.679993
89.620003,45.619999,260.200012,33.91,105.889999,99.760002,18.549999,45.82,45.950001,953.640015,998.700012,199.580002,134.289993,71.110001,56.790001,33.580002,75.599998,170.610001
89.269997,45.169998,259.869995,34.029999,104.480003,99.709999,18.49,44.990002,45.470001,958.700012,1002.22998,199.25,135.449997,71.489998,56.240002,33.950001,76.029999,169.330002
89.029999,45.049999,256.75,34.369999,104.25,99.82,18.559999,44.790001,45.43,956.830017,1002.539978,199.259995,135.449997,73.199997,56.639999,34.080002,75.599998,169.270004
89.629997,45.32,257.829987,35.09,105.029999,100.099998,18.780001,44.93,45.450001,969.900024,1008.5,202.770004,136.479996,72.790001,57.09,34.16,74.949997,167.800003
89.360001,45.34,255.490005,34.650002,104.730003,101.669998,18.969999,44.52,44.970001,942.460022,990.690002,199.800003,136.5,72.699997,56.290001,34.130001,75.5,167.720001
89.080002,45.25,256.649994,34.459999,104.43,102.080002,19,44.049999,44.98,929,978.549988,199.5,135.949997,72.720001,55.400002,33.860001,76.25,167.929993
88.019997,45.130001,257.839996,34.09,104.379997,101.239998,19.09,44.060001,44.799999,929.919983,979,199.619995,133.399994,73.150002,55.93,33.75,76.25,170.679993
87.050003,44.889999,255.770004,34.049999,104.529999,99.970001,19.15,44.389999,44.619999,926.049988,980.119995,198.5,132.699997,72.57,55.599998,33.73,76.080002,170.009995
87.400002,45.110001,257.529999,34.27,104.239998,100.529999,19.17,44.209999,44.610001,912.179993,972.789978,198.070007,132.789993,72.760002,55.529999,33.48,75.839996,170.399994
87.860001,44.790001,257.799988,34.16,105.989998,99,19.440001,45.27,45.049999,901.76001,961.530029,199.300003,132.979996,72.480003,55.009998,33.939999,75.550003,172.059998
87.650002,44.720001,260.059998,33.650002,104.669998,98.790001,19.360001,44.150002,43.970001,904.119995,964.659973,201.639999,133.610001,72.239998,55.02,33.639999,75.349998,171.559998
87.690002,44.470001,259.76001,33.23,103.589996,98.57,19.129999,43.119999,43.529999,908.849976,969.549988,202.240005,132.910004,72.110001,55.040001,33.25,75.650002,170.839996
87.629997,44.450001,261.609985,33.16,103.440002,99.650002,19.09,42.830002,43.48,921.77002,985,202.320007,132.740005,71.800003,55.369999,33.360001,75.150002,170.610001
87.230003,44.32,262.01001,32.580002,103.150002,99.239998,19.059999,43.25,43.209999,929.539978,993,204,131.429993,71.889999,55.630001,33.400002,73.379997,169.940002
87.239998,44.59,263.619995,32.66,104,98.839996,19.35,43.82,43.040001,938.679993,1000.650024,206.949997,132.039993,71.510002,55.790001,33.34,73.660004,169.789993
86.769997,44.490002,264.369995,32.549999,103.800003,100.110001,19.41,43.220001,43.150002,946.289978,1004.619995,206.800003,132.100006,71.940002,56.380001,33.220001,74.669998,170.059998
86.959999,44.52,263.950012,32.77,104.379997,100.5,19.379999,43.32,43.630001,952,1002.400024,206.800003,132,72.620003,56.5,33.27,76.269997,168.899994
87.07,44.66,264.839996,32.830002,104.32,100.870003,19.549999,43.310001,43.630001,957,1004.690002,208.729996,132.710007,73.099998,56.73,33.439999,76.290001,169.440002
87.610001,44.779999,265.040009,33.189999,104.599998,96.32,19.6,43.450001,43.66,953,1006,209.110001,131.619995,72.629997,56.34,33.23,76.25,170.039993
87.870003,44.669998,264.420013,32.860001,103.559998,94.980003,19.5,42.950001,43.349998,967.840027,1025,209.429993,134.839996,72.480003,56.459999,33.369999,76.080002,170.309998
88.32,44.900002,264.920013,32.66,105,98.699997,20.65,43.779999,43.5,975,1031.589966,211.100006,135.729996,72.989998,55.110001,33.470001,75.980003,171.330002
88.160004,44.779999,263.630005,32.849998,104.18,97.269997,20.51,42.959999,44.23,962.25,1021.280029,209.990005,135.330002,73.980003,53.66,33.470001,75.839996,171.570007
88.550003,45.040001,265.51001,33.200001,103.18,99.360001,20.690001,42.73,44.150002,972.219971,1028.339966,212,134.990005,74.629997,53.75,33.380001,76.029999,171.5
88.669998,45.02,266.450012,33.400002,104.449997,99.279999,20.549999,43.349998,43.900002,953.809998,1038.050049,213.220001,133.740005,74.400002,53.200001,33.380001,77.610001,172.149994
89,44.549999,264.230011,34.09,104.629997,99.580002,20.27,43.91,44.799999,954.679993,1043.199951,223.479996,131.660004,72.370003,53.290001,33.09,78.550003,173
90.290001,45.799999,264.23999,34.009998,104.879997,99.769997,20.23,44.34,46.259998,951.780029,1069.550049,237.130005,130.850006,72.779999,53.080002,32.790001,78.720001,173.169998
90.559998,46,261.130005,34.299999,106.709999,100.169998,20.4,44.73,47.700001,929.400024,1012.140015,240.820007,131.139999,71.639999,52.27,33.060001,79.800003,173.059998
90.209999,46,264.890015,34.150002,108.389999,100.629997,20.440001,45.330002,47.849998,941.890015,1019.049988,241.850006,132.139999,70.519997,53.099998,33.209999,79.82,174.699997
91.029999,45.970001,263.320007,34.23,109.540001,100.919998,20.469999,45.330002,48.68,932.380005,996.109985,243.380005,133.169998,70.029999,53.299999,33.040001,80.25,175.929993
90.970001,45.599998,264.519989,34.119999,110.389999,100.879997,20.200001,44.389999,48.900002,928.609985,1001.77002,239.059998,132.080002,70.25,53.299999,32.869999,80.339996,176.289993
90.860001,45.650002,267,34.169998,110.230003,101.970001,20.27,45.639999,48.09,930.340027,999.469971,237.059998,131.910004,70.610001,53.16,32.950001,81.339996,177.5
90.690002,45.669998,268.899994,34.009998,109.43,100.550003,20.27,44.939999,48.549999,926.75,989.679993,238.580002,133.740005,71.169998,53,33.580002,81.059998,179.800003
90.669998,45.52,269.51001,33.75,109.809998,101.629997,20.15,45.27,48.790001,929.059998,990.650024,237.600006,133.089996,70.940002,52.5,33.549999,80.57,177.039993
91.400002,45.639999,269.339996,34.150002,110,100.900002,20.01,45.150002,48.75,927.090027,994.349976,239.910004,132.5,71.330002,52.549999,33.330002,81.169998,177.710007
91.519997,45.560001,270.850006,33.669998,110.739998,100.07,19.75,45.790001,48.52,920.609985,982.599976,238.009995,132.809998,71.260002,52.049999,33.34,81.110001,175.5
91.860001,45.560001,274,33.48,111.230003,100.769997,19.77,45.68,48.18,917.549988,976.299988,234.029999,133.039993,72.010002,52.540001,33.369999,81.07,177.130005
91.940002,45.860001,271.109985,33.700001,110.199997,101.07,19.32,44.959999,48.200001,907.969971,960,232.759995,133.639999,70.739998,52.389999,33.5,80.730003,176.320007
91.540001,45.669998,270.23999,34.139999,109.260002,101.25,19.190001,44.799999,48.169998,922.530029,978.409973,236.009995,134.199997,71.230003,53.040001,33.330002,80.589996,176.75
91.910004,45.799999,271.25,34.419998,108.75,102.099998,19.02,44.439999,48.560001,924.22998,988.900024,237.210007,133.850006,71.080002,53.66,33.34,80.830002,177.740005
92.290001,46.150002,271.359985,34.240002,107.629997,102.839996,18.889999,44.59,48.369999,925.289978,981.650024,239.699997,134.080002,70.489998,54.060001,33.330002,81.269997,178.199997
92.400002,46.119999,270.040009,34.200001,106.610001,103.839996,18.65,43.5,48.369999,925.780029,977.840027,237.380005,134.179993,70.599998,53.189999,33.290001,78.849998,178.25
91.980003,45.799999,268.980011,33.959999,105.839996,104.309998,18.370001,42.959999,47.849998,910.309998,961.400024,235,132.669998,69.519997,52.259998,32.91,79.620003,176.570007
92.379997,45.669998,267.709991,34.139999,106.480003,104.360001,18.58,42.900002,47.830002,910,957.570007,235.770004,132.279999,69.919998,52,32.599998,79.120003,177.619995
92.910004,45.700001,269,33.98,105.989998,105.040001,18.559999,42.639999,48.130001,912.719971,955.52002,236.160004,133.270004,70.910004,52.209999,32.759998,79.800003,178.5
92.5,45.630001,271.720001,34.279999,106.209999,105.089996,18.73,42.950001,48.259998,921.929993,959.380005,239.360001,134.429993,71.290001,52.299999,33.07,80.349998,179.25
92.440002,45.540001,269.880005,31.610001,106.5,106.25,19.01,43.52,48.349998,928.659973,957.419983,238.520004,132.820007,71.720001,52.369999,33.369999,80.610001,179.979996
92.650002,45.599998,269.98999,31.450001,107.82,107.099998,19.120001,43.490002,48.48,923.48999,956,239,131.910004,72.220001,52.779999,33.279999,78.5,179
92.519997,45.630001,270,31.389999,108.540001,107.089996,19.209999,43.599998,48.650002,916,946.539978,236.220001,131.679993,72.669998,51.77,33.5,78.410004,179.770004
92.480003,45.400002,269.709991,31.02,107.43,107,18.92,42.720001,48.360001,905.099976,940,237.210007,131.570007,72.779999,51.310001,33.43,77.669998,177.720001
